x y s dx dy
179.176 2387.05 5448.13 -0.976773 0.214279
178.971 2386.11 5449.09 -0.978661 0.205482
178.774 2385.17 5450.05 -0.980732 0.195358
178.586 2384.23 5451.01 -0.98285 0.184409
178.409 2383.29 5451.97 -0.9847 0.174258
178.242 2382.34 5452.93 -0.986254 0.165237
178.083 2381.39 5453.89 -0.987543 0.157351
177.932 2380.45 5454.85 -0.988594 0.150606
177.788 2379.5 5455.81 -0.989431 0.145004
177.648 2378.55 5456.77 -0.990074 0.140548
177.513 2377.59 5457.73 -0.990538 0.137238
177.381 2376.64 5458.69 -0.990835 0.135076
177.252 2375.69 5459.65 -0.990973 0.134061
177.123 2374.74 5460.61 -0.990955 0.134193
176.994 2373.79 5461.57 -0.990781 0.135473
176.864 2372.83 5462.53 -0.990447 0.137891
176.731 2371.88 5463.49 -0.990023 0.140903
176.596 2370.93 5464.45 -0.989631 0.143632
176.458 2369.98 5465.42 -0.989285 0.145999
176.318 2369.03 5466.38 -0.988986 0.148006
176.176 2368.08 5467.34 -0.988739 0.149653
176.032 2367.13 5468.3 -0.988543 0.150938
175.887 2366.18 5469.26 -0.988402 0.151863
175.741 2365.23 5470.22 -0.988315 0.152428
175.595 2364.28 5471.18 -0.988283 0.152632
175.448 2363.34 5472.14 -0.988307 0.152476
175.302 2362.39 5473.1 -0.988387 0.151959
175.156 2361.44 5474.06 -0.988521 0.151082
175.011 2360.49 5475.02 -0.988707 0.149864
174.867 2359.54 5475.98 -0.988891 0.148645
174.724 2358.59 5476.94 -0.98903 0.147713
174.582 2357.64 5477.9 -0.989125 0.147076
174.441 2356.69 5478.86 -0.989176 0.146735
174.3 2355.74 5479.82 -0.989183 0.146689
174.159 2354.79 5480.78 -0.989145 0.146939
174.018 2353.84 5481.74 -0.989064 0.147485
173.877 2352.89 5482.7 -0.988939 0.148326
173.734 2351.94 5483.66 -0.988767 0.149462
173.591 2350.99 5484.62 -0.98855 0.150893
173.446 2350.04 5485.58 -0.988285 0.15262
173.299 2349.09 5486.54 -0.987971 0.15464
173.151 2348.14 5487.5 -0.987621 0.156856
173 2347.2 5488.46 -0.987349 0.15856
172.848 2346.25 5489.42 -0.987207 0.159446
172.694 2345.3 5490.38 -0.987196 0.159512
172.541 2344.35 5491.34 -0.987317 0.158758
172.389 2343.4 5492.3 -0.987569 0.157185
172.238 2342.45 5493.27 -0.987947 0.154791
172.089 2341.5 5494.23 -0.988446 0.151574
171.944 2340.55 5495.19 -0.989057 0.147534
171.802 2339.61 5496.15 -0.989771 0.142668
171.665 2338.65 5497.11 -0.990575 0.136974
171.533 2337.7 5498.07 -0.991455 0.13045
171.408 2336.75 5499.03 -0.992395 0.123096
171.29 2335.8 5499.99 -0.993337 0.115246
171.179 2334.85 5500.95 -0.994145 0.108052
171.076 2333.89 5501.91 -0.994809 0.101757
170.978 2332.94 5502.87 -0.995346 0.0963648
170.885 2331.98 5503.83 -0.99577 0.0918762
170.797 2331.02 5504.79 -0.996095 0.0882921
170.712 2330.07 5505.75 -0.996328 0.0856128
170.63 2329.11 5506.71 -0.996479 0.0838385
170.55 2328.15 5507.67 -0.996552 0.0829693
170.47 2327.2 5508.63 -0.996549 0.0830052
170.39 2326.24 5509.59 -0.99647 0.0839462
170.31 2325.28 5510.55 -0.996315 0.0857688
170.227 2324.33 5511.51 -0.996129 0.0879074
170.143 2323.37 5512.47 -0.995962 0.0897801
170.057 2322.41 5513.43 -0.995818 0.0913603
169.969 2321.46 5514.39 -0.995699 0.092648
169.88 2320.5 5515.35 -0.995606 0.0936434
169.79 2319.54 5516.31 -0.995539 0.0943465
169.699 2318.59 5517.27 -0.9955 0.0947572
169.608 2317.63 5518.23 -0.995489 0.0948756
169.517 2316.68 5519.19 -0.995506 0.0947016
169.426 2315.72 5520.15 -0.99555 0.0942353
169.336 2314.76 5521.11 -0.995621 0.0934767
169.246 2313.81 5522.07 -0.995713 0.0924986
169.157 2312.85 5523.03 -0.995789 0.0916694
169.069 2311.9 5523.99 -0.995841 0.0911047
168.982 2310.94 5524.95 -0.995869 0.0908046
168.895 2309.98 5525.91 -0.995872 0.090769
168.807 2309.03 5526.87 -0.995851 0.0909979
168.72 2308.07 5527.83 -0.995806 0.0914914
168.632 2307.11 5528.8 -0.995736 0.0922494
168.544 2306.16 5529.76 -0.995641 0.0932717
168.454 2305.2 5530.72 -0.995519 0.0945583
168.363 2304.25 5531.68 -0.995371 0.0961091
168.271 2303.29 5532.64 -0.995195 0.0979159
168.177 2302.33 5533.6 -0.995029 0.0995807
168.081 2301.38 5534.56 -0.994934 0.100526
167.985 2300.42 5535.52 -0.994916 0.100706
167.888 2299.47 5536.48 -0.994975 0.100122
167.792 2298.51 5537.44 -0.99511 0.098772
167.697 2297.56 5538.4 -0.995318 0.0966571
167.604 2296.6 5539.36 -0.995593 0.093776
167.514 2295.64 5540.32 -0.99593 0.0901277
167.427 2294.69 5541.28 -0.99632 0.0857113
167.345 2293.73 5542.24 -0.996753 0.0805258
167.268 2292.77 5543.2 -0.997216 0.0745703
167.196 2291.82 5544.16 -0.997688 0.0679642
167.131 2290.86 5545.12 -0.9981 0.0616183
167.072 2289.9 5546.08 -0.998434 0.0559509
167.018 2288.94 5547.04 -0.9987 0.0509652
166.969 2287.98 5548 -0.998911 0.0466619
166.924 2287.02 5548.96 -0.999073 0.0430411
166.883 2286.06 5549.92 -0.999196 0.0401031
166.844 2285.1 5550.88 -0.999284 0.0378478
166.808 2284.14 5551.84 -0.999342 0.0362752
166.773 2283.18 5552.8 -0.999374 0.0353853
166.739 2282.22 5553.76 -0.999381 0.0351778
166.706 2281.26 5554.72 -0.999364 0.035653
166.671 2280.3 5555.68 -0.999322 0.0368107
166.636 2279.34 5556.65 -0.999259 0.0384998
166.599 2278.39 5557.61 -0.999194 0.0401482
166.56 2277.43 5558.57 -0.999133 0.0416209
166.52 2276.47 5559.53 -0.999079 0.0429177
166.479 2275.51 5560.49 -0.99903 0.0440386
166.437 2274.55 5561.45 -0.998988 0.0449837
166.394 2273.59 5562.41 -0.998953 0.0457529
166.35 2272.63 5563.37 -0.998925 0.0463463
166.305 2271.67 5564.33 -0.998906 0.0467638
166.26 2270.71 5565.29 -0.998895 0.0470055
166.215 2269.75 5566.25 -0.998892 0.0470712
166.17 2268.79 5567.21 -0.998897 0.0469611
166.125 2267.83 5568.17 -0.99891 0.0466757
166.08 2266.87 5569.13 -0.998929 0.0462762
166.036 2265.91 5570.09 -0.998947 0.0458834
165.992 2264.95 5571.05 -0.998964 0.0455115
165.948 2264 5572.01 -0.99898 0.0451603
165.905 2263.04 5572.97 -0.998995 0.0448299
165.861 2262.08 5573.93 -0.999008 0.0445203
165.819 2261.12 5574.89 -0.999021 0.0442315
165.776 2260.16 5575.85 -0.999033 0.0439635
165.734 2259.2 5576.81 -0.999044 0.0437162
165.692 2258.24 5577.77 -0.999054 0.0434898
165.65 2257.28 5578.73 -0.999063 0.0432842
165.609 2256.32 5579.69 -0.999071 0.0430993
165.567 2255.36 5580.65 -0.999078 0.0429366
165.526 2254.4 5581.61 -0.999082 0.042829
165.485 2253.44 5582.57 -0.999083 0.0428124
165.444 2252.48 5583.53 -0.99908 0.0428884
165.403 2251.52 5584.49 -0.999073 0.0430572
165.361 2250.56 5585.45 -0.999061 0.0433187
165.32 2249.6 5586.41 -0.999046 0.0436728
165.278 2248.65 5587.38 -0.999026 0.0441196
165.235 2247.69 5588.34 -0.999002 0.0446592
165.193 2246.73 5589.3 -0.998974 0.0452914
165.149 2245.77 5590.26 -0.998941 0.0460162
165.105 2244.81 5591.22 -0.998903 0.0468338
165.06 2243.85 5592.18 -0.99886 0.047744
165.014 2242.89 5593.14 -0.998812 0.048736
164.967 2241.93 5594.1 -0.998764 0.0496976
164.919 2240.97 5595.06 -0.998721 0.0505622
164.871 2240.01 5596.02 -0.998682 0.0513291
164.822 2239.05 5596.98 -0.998647 0.0519982
164.772 2238.09 5597.94 -0.998617 0.0525695
164.721 2237.13 5598.9 -0.998592 0.0530431
164.67 2236.18 5599.86 -0.998572 0.0534189
164.619 2235.22 5600.82 -0.998557 0.0536969
164.567 2234.26 5601.78 -0.998548 0.0538772
164.516 2233.3 5602.74 -0.998543 0.0539598
164.464 2232.34 5603.7 -0.998544 0.0539446
164.412 2231.38 5604.66 -0.99855 0.0538318
164.36 2230.42 5605.62 -0.99856 0.0536485
164.309 2229.46 5606.58 -0.99857 0.0534511
164.258 2228.5 5607.54 -0.998581 0.0532469
164.206 2227.55 5608.5 -0.998593 0.0530358
164.155 2226.59 5609.46 -0.998604 0.0528178
164.105 2225.63 5610.42 -0.998616 0.052593
164.054 2224.67 5611.38 -0.998628 0.0523612
164.004 2223.71 5612.34 -0.998641 0.0521227
163.954 2222.75 5613.3 -0.998653 0.0518772
163.904 2221.79 5614.26 -0.998667 0.0516249
163.854 2220.83 5615.22 -0.99868 0.0513656
163.805 2219.87 5616.18 -0.998694 0.0510996
163.756 2218.91 5617.14 -0.998707 0.0508357
163.707 2217.96 5618.1 -0.998716 0.0506547
163.659 2217 5619.07 -0.998719 0.0505986
163.61 2216.04 5620.03 -0.998716 0.0506677
163.561 2215.08 5620.99 -0.998706 0.0508621
163.513 2214.12 5621.95 -0.998689 0.0511817
163.463 2213.16 5622.91 -0.998666 0.0516266
163.414 2212.2 5623.87 -0.998637 0.0521966
163.364 2211.24 5624.83 -0.9986 0.0528919
163.313 2210.28 5625.79 -0.998556 0.0537123
163.261 2209.32 5626.75 -0.998505 0.0546578
163.209 2208.37 5627.71 -0.998446 0.0557284
163.155 2207.41 5628.67 -0.998379 0.0569221
163.101 2206.45 5629.63 -0.998314 0.0580361
163.045 2205.49 5630.59 -0.998276 0.0586965
162.989 2204.53 5631.55 -0.998266 0.0588631
162.932 2203.57 5632.51 -0.998285 0.0585361
162.876 2202.61 5633.47 -0.998333 0.0577152
162.82 2201.65 5634.43 -0.998408 0.0564005
162.766 2200.7 5635.39 -0.998509 0.0545917
162.714 2199.74 5636.35 -0.998632 0.0522886
162.664 2198.78 5637.31 -0.998775 0.0494908
162.616 2197.82 5638.27 -0.998932 0.0461981
162.572 2196.86 5639.23 -0.9991 0.0424103
162.531 2195.9 5640.19 -0.999273 0.0381272
162.494 2194.94 5641.15 -0.999441 0.0334293
162.462 2193.98 5642.11 -0.999582 0.0289279
162.434 2193.02 5643.07 -0.99969 0.0249033
162.411 2192.06 5644.03 -0.999772 0.0213573
162.39 2191.1 5644.99 -0.999833 0.0182898
162.372 2190.14 5645.95 -0.999877 0.0157011
162.357 2189.18 5646.91 -0.999908 0.013591
162.344 2188.22 5647.87 -0.999928 0.0119597
162.333 2187.26 5648.83 -0.999942 0.0108069
162.322 2186.3 5649.79 -0.999949 0.0101326
162.313 2185.34 5650.76 -0.999951 0.00993686
162.303 2184.38 5651.72 -0.999948 0.0102196
162.293 2183.42 5652.68 -0.99994 0.0109809
162.283 2182.46 5653.64 -0.999926 0.0121887
162.271 2181.5 5654.6 -0.999909 0.0134754
162.258 2180.54 5655.56 -0.999893 0.0146053
162.244 2179.58 5656.52 -0.999879 0.0155746
162.229 2178.62 5657.48 -0.999866 0.0163831
162.213 2177.66 5658.44 -0.999855 0.017031
162.197 2176.7 5659.4 -0.999847 0.0175182
162.18 2175.74 5660.36 -0.999841 0.0178446
162.163 2174.78 5661.32 -0.999838 0.0180104
162.146 2173.82 5662.28 -0.999838 0.0180154
162.129 2172.86 5663.24 -0.999841 0.0178598
162.111 2171.9 5664.2 -0.999846 0.0175434
162.095 2170.94 5665.16 -0.999854 0.0170663
162.078 2169.98 5666.12 -0.999865 0.0164373
162.062 2169.02 5667.08 -0.999875 0.0158212
162.047 2168.06 5668.04 -0.999882 0.0153644
162.032 2167.1 5669 -0.999886 0.0150718
162.018 2166.14 5669.96 -0.999888 0.0149435
162.004 2165.18 5670.92 -0.999888 0.0149794
161.989 2164.22 5671.88 -0.999885 0.0151797
161.975 2163.25 5672.84 -0.999879 0.0155442
161.96 2162.29 5673.8 -0.999871 0.0160729
161.944 2161.33 5674.76 -0.999859 0.0167658
161.928 2160.37 5675.72 -0.999845 0.017623
161.911 2159.41 5676.68 -0.999826 0.0186443
161.893 2158.45 5677.64 -0.999803 0.0198298
161.874 2157.49 5678.6 -0.999776 0.0211711
161.854 2156.53 5679.56 -0.999749 0.0223844
161.833 2155.57 5680.53 -0.999733 0.0231227
161.81 2154.61 5681.49 -0.999727 0.0233649
161.788 2153.65 5682.45 -0.999733 0.0231111
161.766 2152.69 5683.41 -0.99975 0.0223611
161.744 2151.73 5684.37 -0.999777 0.021115
161.724 2150.77 5685.33 -0.999812 0.0193725
161.705 2149.81 5686.29 -0.999853 0.0171335
161.689 2148.85 5687.25 -0.999896 0.0143979
161.675 2147.89 5688.21 -0.999938 0.0111654
161.664 2146.93 5689.17 -0.999972 0.00743598
161.657 2145.97 5690.13 -0.999995 0.00320948
161.654 2145.01 5691.09 -0.999999 -0.00150979
161.656 2144.05 5692.05 -0.99998 -0.00639602
161.662 2143.09 5693.01 -0.999941 -0.0108964
161.672 2142.13 5693.97 -0.999888 -0.0149571
161.686 2141.17 5694.93 -0.999827 -0.0185782
161.704 2140.21 5695.89 -0.999763 -0.0217595
161.725 2139.25 5696.85 -0.9997 -0.0245013
161.749 2138.29 5697.81 -0.999641 -0.0268037
161.774 2137.33 5698.77 -0.999589 -0.0286667
161.802 2136.37 5699.73 -0.999547 -0.0300907
161.831 2135.41 5700.69 -0.999517 -0.0310757
161.861 2134.45 5701.65 -0.9995 -0.0316218
161.891 2133.49 5702.61 -0.999497 -0.0317292
161.922 2132.53 5703.57 -0.999507 -0.0313979
161.952 2131.57 5704.53 -0.999531 -0.0306278
161.981 2130.61 5705.49 -0.999567 -0.0294189
162.009 2129.65 5706.45 -0.999612 -0.0278693
162.036 2128.69 5707.41 -0.999651 -0.0264119
162.062 2127.73 5708.38 -0.999683 -0.0251661
162.086 2126.77 5709.34 -0.999709 -0.0241317
162.109 2125.81 5710.3 -0.999728 -0.023309
162.131 2124.85 5711.26 -0.999742 -0.0226978
162.153 2123.89 5712.22 -0.999751 -0.0222982
162.175 2122.93 5713.18 -0.999756 -0.0221103
162.196 2121.97 5714.14 -0.999755 -0.0221339
162.217 2121.01 5715.1 -0.99975 -0.0223693
162.239 2120.05 5716.06 -0.99974 -0.0228163
162.26 2119.09 5717.02 -0.999724 -0.0234751
162.283 2118.13 5717.98 -0.999704 -0.0243456
162.306 2117.17 5718.94 -0.999677 -0.0254279
162.331 2116.21 5719.9 -0.999643 -0.026722
162.356 2115.25 5720.86 -0.999602 -0.0282015
162.383 2114.29 5721.82 -0.999564 -0.0295207
162.412 2113.33 5722.78 -0.999537 -0.030437
162.441 2112.37 5723.74 -0.999521 -0.0309454
162.471 2111.41 5724.7 -0.999518 -0.0310459
162.501 2110.45 5725.66 -0.999527 -0.0307385
162.53 2109.49 5726.62 -0.999549 -0.0300233
162.559 2108.53 5727.58 -0.999582 -0.0289004
162.587 2107.57 5728.54 -0.999625 -0.0273698
162.613 2106.62 5729.5 -0.999677 -0.0254318
162.637 2105.66 5730.46 -0.999733 -0.0230866
162.659 2104.69 5731.42 -0.999793 -0.0203345
162.679 2103.73 5732.38 -0.999852 -0.017176
162.696 2102.77 5733.34 -0.999907 -0.0136117
162.709 2101.81 5734.3 -0.999954 -0.00964207
162.718 2100.85 5735.26 -0.999986 -0.00527656
162.723 2099.89 5736.22 -0.999999 -0.00115399
162.724 2098.93 5737.19 -0.999999 0.00165479
162.722 2097.97 5738.15 -0.999995 0.00304904
162.72 2097 5739.11 -0.999995 0.00302981
162.717 2096.04 5740.07 -0.999999 0.00159704
162.715 2095.08 5741.04 -0.999999 -0.0012504
162.716 2094.12 5742 -0.999985 -0.0055146
162.722 2093.16 5742.96 -0.999937 -0.0111983
162.732 2092.19 5743.92 -0.999832 -0.0183047
162.75 2091.23 5744.88 -0.99964 -0.0268366
162.776 2090.27 5745.84 -0.999323 -0.036796
162.811 2089.32 5746.8 -0.998839 -0.0481835
162.857 2088.36 5747.76 -0.998138 -0.0609968
162.916 2087.4 5748.72 -0.997166 -0.0752302
162.988 2086.44 5749.68 -0.995862 -0.0908732
163.075 2085.49 5750.63 -0.994217 -0.107389
163.178 2084.54 5751.59 -0.992469 -0.122498
163.295 2083.59 5752.55 -0.990766 -0.135586
163.425 2082.64 5753.51 -0.989187 -0.14666
163.566 2081.69 5754.47 -0.987799 -0.155735
163.716 2080.74 5755.43 -0.986655 -0.162822
163.872 2079.79 5756.39 -0.985798 -0.167934
164.034 2078.84 5757.35 -0.985257 -0.171079
164.198 2077.89 5758.32 -0.985051 -0.172265
164.364 2076.95 5759.28 -0.985185 -0.171492
164.529 2076 5760.24 -0.985657 -0.168761
164.691 2075.05 5761.2 -0.986369 -0.16455
164.849 2074.1 5762.16 -0.98703 -0.160538
165.003 2073.16 5763.12 -0.987585 -0.157088
165.154 2072.21 5764.08 -0.988039 -0.154203
165.302 2071.26 5765.04 -0.988398 -0.151885
165.448 2070.31 5766 -0.988665 -0.150135
165.592 2069.36 5766.96 -0.988844 -0.148953
165.735 2068.41 5767.92 -0.988936 -0.148341
165.878 2067.46 5768.88 -0.988943 -0.148298
166.02 2066.51 5769.84 -0.988864 -0.148825
166.163 2065.56 5770.8 -0.988698 -0.14992
166.307 2064.61 5771.76 -0.988476 -0.151378
166.452 2063.66 5772.72 -0.988284 -0.152627
166.599 2062.71 5773.68 -0.988138 -0.153569
166.746 2061.77 5774.64 -0.988039 -0.154206
166.894 2060.82 5775.6 -0.987987 -0.154536
167.043 2059.87 5776.56 -0.987983 -0.15456
167.191 2058.92 5777.52 -0.988027 -0.154279
167.339 2057.97 5778.49 -0.988119 -0.153692
167.487 2057.02 5779.45 -0.988257 -0.152799
167.634 2056.07 5780.41 -0.988442 -0.151599
167.779 2055.12 5781.37 -0.988672 -0.150095
167.923 2054.17 5782.33 -0.988903 -0.148559
168.066 2053.22 5783.29 -0.989048 -0.147597
168.208 2052.27 5784.25 -0.989093 -0.14729
168.349 2051.32 5785.21 -0.989042 -0.147638
168.491 2050.37 5786.17 -0.988891 -0.148641
168.634 2049.42 5787.13 -0.988641 -0.150299
168.778 2048.48 5788.09 -0.988286 -0.152612
168.925 2047.53 5789.05 -0.987823 -0.155579
169.074 2046.58 5790.01 -0.987246 -0.1592
169.227 2045.63 5790.97 -0.986548 -0.163473
169.384 2044.68 5791.93 -0.98572 -0.168392
169.546 2043.74 5792.89 -0.984822 -0.173565
169.712 2042.79 5793.85 -0.983978 -0.178289
169.883 2041.85 5794.81 -0.983207 -0.182493
170.059 2040.9 5795.77 -0.982516 -0.186178
170.237 2039.96 5796.73 -0.981911 -0.189344
170.419 2039.02 5797.69 -0.981396 -0.191993
170.604 2038.07 5798.65 -0.980977 -0.194126
170.79 2037.13 5799.61 -0.980655 -0.195743
170.978 2036.19 5800.57 -0.980434 -0.196846
171.167 2035.25 5801.53 -0.980316 -0.197434
171.357 2034.31 5802.49 -0.980301 -0.197507
171.546 2033.36 5803.45 -0.98039 -0.197066
171.736 2032.42 5804.41 -0.980582 -0.196111
171.924 2031.48 5805.37 -0.980865 -0.194688
172.111 2030.54 5806.34 -0.981155 -0.193224
172.297 2029.6 5807.3 -0.981403 -0.191957
172.481 2028.65 5808.26 -0.981612 -0.190887
172.664 2027.71 5809.22 -0.981781 -0.190015
172.847 2026.77 5810.18 -0.981911 -0.189342
173.029 2025.83 5811.14 -0.982003 -0.188867
173.21 2024.88 5812.1 -0.982056 -0.18859
173.391 2023.94 5813.06 -0.982071 -0.188512
173.572 2023 5814.02 -0.982048 -0.188633
173.753 2022.05 5814.98 -0.981986 -0.188951
173.935 2021.11 5815.94 -0.981887 -0.189469
174.117 2020.17 5816.9 -0.981748 -0.190184
174.299 2019.22 5817.86 -0.981571 -0.191098
174.483 2018.28 5818.82 -0.981379 -0.192081
174.667 2017.34 5819.78 -0.981232 -0.19283
174.852 2016.4 5820.74 -0.98114 -0.1933
175.038 2015.46 5821.7 -0.981102 -0.193492
175.224 2014.51 5822.66 -0.981119 -0.193405
175.409 2013.57 5823.62 -0.981191 -0.19304
175.595 2012.63 5824.58 -0.981317 -0.192397
175.78 2011.69 5825.54 -0.981497 -0.191475
175.963 2010.74 5826.5 -0.981731 -0.190275
176.146 2009.8 5827.46 -0.982016 -0.188796
176.327 2008.86 5828.42 -0.982353 -0.187038
176.507 2007.92 5829.38 -0.982738 -0.185001
176.685 2006.97 5830.34 -0.983171 -0.182686
176.86 2006.03 5831.3 -0.983641 -0.18014
177.033 2005.08 5832.26 -0.984026 -0.178026
177.204 2004.14 5833.22 -0.984244 -0.176818
177.374 2003.19 5834.19 -0.984296 -0.176526
177.544 2002.24 5835.15 -0.984184 -0.177152
177.714 2001.3 5836.11 -0.983905 -0.178693
177.886 2000.35 5837.07 -0.983455 -0.181152
178.06 1999.41 5838.03 -0.982828 -0.184525
178.237 1998.46 5838.99 -0.982013 -0.188814
178.418 1997.52 5839.95 -0.980999 -0.194015
178.605 1996.58 5840.91 -0.97977 -0.200127
178.797 1995.64 5841.87 -0.97831 -0.207148
178.996 1994.7 5842.83 -0.976598 -0.215071
179.202 1993.76 5843.79 -0.974614 -0.223893
179.417 1992.83 5844.75 -0.972424 -0.233219
179.641 1991.89 5845.71 -0.97032 -0.241823
179.873 1990.96 5846.67 -0.968384 -0.249466
180.112 1990.03 5847.63 -0.966636 -0.256153
180.358 1989.11 5848.59 -0.965098 -0.261888
180.61 1988.18 5849.55 -0.963786 -0.266677
180.866 1987.25 5850.51 -0.962713 -0.270524
181.125 1986.33 5851.47 -0.961891 -0.273432
181.388 1985.41 5852.43 -0.961328 -0.275406
181.653 1984.48 5853.39 -0.961029 -0.276448
181.918 1983.56 5854.35 -0.960997 -0.276557
182.184 1982.63 5855.31 -0.961233 -0.275736
182.449 1981.71 5856.27 -0.961735 -0.273982
182.712 1980.79 5857.23 -0.962467 -0.271398
182.973 1979.86 5858.19 -0.963197 -0.268795
183.231 1978.94 5859.16 -0.963818 -0.266562
183.487 1978.01 5860.12 -0.964331 -0.2647
183.742 1977.08 5861.08 -0.964738 -0.263212
183.995 1976.16 5862.04 -0.965042 -0.262096
184.246 1975.23 5863 -0.965243 -0.261355
184.497 1974.3 5863.96 -0.965342 -0.260987
184.748 1973.38 5864.92 -0.96534 -0.260994
184.998 1972.45 5865.88 -0.965237 -0.261376
185.249 1971.52 5866.84 -0.965032 -0.262131
185.501 1970.6 5867.8 -0.964725 -0.263261
185.754 1969.67 5868.76 -0.964313 -0.264765
186.008 1968.75 5869.72 -0.9638 -0.266625
186.264 1967.82 5870.68 -0.963306 -0.268404
186.521 1966.9 5871.64 -0.96296 -0.269644
186.78 1965.97 5872.6 -0.96277 -0.270323
187.04 1965.05 5873.56 -0.962736 -0.270442
187.299 1964.12 5874.52 -0.96286 -0.270001
187.558 1963.2 5875.48 -0.96314 -0.269001
187.817 1962.28 5876.44 -0.963575 -0.26744
188.073 1961.35 5877.4 -0.964161 -0.265318
188.328 1960.42 5878.36 -0.964895 -0.262635
188.58 1959.5 5879.32 -0.965772 -0.259391
188.83 1958.57 5880.28 -0.966786 -0.255586
189.075 1957.64 5881.24 -0.967931 -0.251217
189.317 1956.71 5882.2 -0.969196 -0.246289
189.554 1955.78 5883.16 -0.97041 -0.241463
189.786 1954.84 5884.13 -0.971195 -0.238287
190.015 1953.91 5885.09 -0.971514 -0.236982
190.244 1952.97 5886.05 -0.971376 -0.237549
190.472 1952.04 5887.01 -0.970776 -0.239987
190.703 1951.1 5887.98 -0.969701 -0.244296
190.938 1950.17 5888.94 -0.968123 -0.250474
191.179 1949.24 5889.9 -0.966006 -0.258519
191.428 1948.31 5890.86 -0.963301 -0.268425
191.685 1947.39 5891.82 -0.959947 -0.280182
191.954 1946.47 5892.78 -0.955875 -0.293775
192.236 1945.55 5893.74 -0.951004 -0.309179
192.532 1944.64 5894.7 -0.945245 -0.326363
192.844 1943.73 5895.65 -0.93865 -0.344872
193.174 1942.84 5896.61 -0.93203 -0.36238
193.521 1941.94 5897.57 -0.925765 -0.3781
193.883 1941.06 5898.53 -0.919941 -0.392056
194.259 1940.17 5899.48 -0.914637 -0.404276
194.647 1939.3 5900.44 -0.909917 -0.414791
195.045 1938.42 5901.4 -0.905836 -0.423629
195.452 1937.55 5902.36 -0.902438 -0.430819
195.867 1936.69 5903.33 -0.899761 -0.436384
196.287 1935.82 5904.29 -0.89783 -0.440343
196.711 1934.95 5905.25 -0.896664 -0.442711
197.137 1934.09 5906.21 -0.896276 -0.443497
197.564 1933.23 5907.18 -0.896668 -0.442704
197.99 1932.36 5908.14 -0.897837 -0.440328
198.414 1931.5 5909.1 -0.899759 -0.436388
198.834 1930.63 5910.07 -0.901995 -0.431746
199.25 1929.77 5911.03 -0.904031 -0.427466
199.661 1928.9 5911.99 -0.905842 -0.423616
200.068 1928.03 5912.95 -0.907432 -0.420199
200.471 1927.16 5913.91 -0.908806 -0.41722
200.872 1926.28 5914.87 -0.909968 -0.414679
201.27 1925.41 5915.83 -0.910921 -0.412581
201.666 1924.53 5916.79 -0.911668 -0.410927
202.061 1923.66 5917.75 -0.912212 -0.409719
202.454 1922.78 5918.71 -0.912554 -0.408957
202.846 1921.91 5919.67 -0.912695 -0.408642
203.239 1921.03 5920.63 -0.912635 -0.408775
203.631 1920.16 5921.59 -0.912375 -0.409355
204.024 1919.28 5922.55 -0.911914 -0.410382
204.418 1918.41 5923.51 -0.911291 -0.411763
204.813 1917.53 5924.47 -0.910692 -0.413086
205.21 1916.66 5925.43 -0.910169 -0.414237
205.607 1915.78 5926.39 -0.909723 -0.415216
206.006 1914.91 5927.35 -0.909353 -0.416025
206.405 1914.04 5928.31 -0.909061 -0.416664
206.805 1913.16 5929.27 -0.908846 -0.417131
207.206 1912.29 5930.23 -0.90871 -0.417429
207.607 1911.42 5931.19 -0.908651 -0.417556
208.008 1910.54 5932.15 -0.908671 -0.417513
208.409 1909.67 5933.11 -0.908769 -0.4173
208.81 1908.8 5934.07 -0.908945 -0.416917
209.21 1907.93 5935.03 -0.909198 -0.416363
209.61 1907.05 5935.99 -0.90953 -0.415639
210.009 1906.18 5936.95 -0.909934 -0.414753
210.408 1905.31 5937.91 -0.910322 -0.413901
210.805 1904.43 5938.87 -0.910606 -0.413276
211.202 1903.56 5939.84 -0.910782 -0.412887
211.599 1902.68 5940.8 -0.910851 -0.412735
211.995 1901.81 5941.76 -0.910813 -0.412818
212.391 1900.93 5942.72 -0.910669 -0.413138
212.788 1900.06 5943.68 -0.910416 -0.413694
213.185 1899.18 5944.64 -0.910056 -0.414485
213.583 1898.31 5945.6 -0.909587 -0.415513
213.982 1897.44 5946.56 -0.90901 -0.416775
214.382 1896.56 5947.52 -0.908322 -0.418273
214.784 1895.69 5948.48 -0.907522 -0.420004
215.187 1894.82 5949.44 -0.90661 -0.42197
215.593 1893.95 5950.4 -0.905584 -0.424168
216 1893.08 5951.36 -0.904486 -0.426503
216.409 1892.21 5952.32 -0.903475 -0.42864
216.821 1891.34 5953.28 -0.902587 -0.430508
217.234 1890.48 5954.24 -0.901822 -0.432107
217.649 1889.61 5955.2 -0.901184 -0.433438
218.066 1888.75 5956.16 -0.900672 -0.434501
218.483 1887.88 5957.12 -0.900287 -0.435296
218.901 1887.02 5958.08 -0.900031 -0.435825
219.319 1886.15 5959.04 -0.899904 -0.436088
219.738 1885.29 5960 -0.899906 -0.436084
220.157 1884.42 5960.96 -0.900037 -0.435813
220.575 1883.56 5961.92 -0.900289 -0.435293
220.994 1882.69 5962.88 -0.90057 -0.434711
221.411 1881.83 5963.84 -0.900821 -0.434191
221.828 1880.96 5964.8 -0.901041 -0.433735
